MSG_TYPE,MMSI,NAME,IMO_NUMBER,CALL_SIGN,LAT_AVG,LON_AVG,PERIOD,SPEED_KNOTS,COG_DEG,HEADING_DEG,NAV_STATUS,NAV_SENSOR,SHIP_AND_CARGO_TYPE,DRAUGHT,DRAUGHT,DIM_BOW,DIM_STERN,DIM_PORT,DIM_STARBOARD,DESTINATION,MMSI_COUNTRY_CD,RECEIVER
1,538070967,"KALM",9650028,"V7CR4",23.052425,-78.901183,2023-05-02 22:30:00.000,16.2,329.7,330,0,1,37,4.0,4.0,13,54,6,6,"PR SJU","MH",ORBCOMM-T
1,538070967,"KALM",9650028,"V7CR4",23.061521,-78.906944,2023-05-02 22:35:00.000,16.2,329.4,330,0,1,37,4.0,4.0,13,54,6,6,"PR SJU","MH",ORBCOMM-T
1,538070967,"KALM",9650028,"V7CR4",23.172943,-78.976342,2023-05-02 23:00:00.000,16.3,331.2,332,0,1,37,4.0,4.0,13,54,6,6,"PR SJU","MH",ORBCOMM-T
1,538070967,"KALM",9650028,"V7CR4",23.194418,-78.988304,2023-05-02 23:05:00.000,16.3,333.2,334,0,1,37,4.0,4.0,13,54,6,6,"PR SJU","MH",ORBCOMM-T
1,538070967,"KALM",9650028,"V7CR4",23.196863,-78.989644,2023-05-02 23:10:00.000,16.4,333.0,334,0,1,37,4.0,4.0,13,54,6,6,"PR SJU","MH",ORBCOMM-T
1,538071199,"SAMAYA",1013157,"V7DJ8",23.316753,-79.152672,2023-05-03 08:40:00.000,13.4,171.0,173,0,3,37,4.5,4.5,39,30,2,10,"SOUTH GILI ISLAND","MH",ORBCOMM-S
1,538071199,"SAMAYA",1013157,"V7DJ8",23.283781,-79.146969,2023-05-03 08:45:00.000,13.5,170.9,173,0,3,37,4.5,4.5,39,30,2,10,"SOUTH GILI ISLAND","MH",ORBCOMM-S
1,538071199,"SAMAYA",1013157,"V7DJ8",23.152073,-79.123743,2023-05-03 09:20:00.000,13.4,170.9,174,0,3,37,4.5,4.5,39,30,2,10,"SOUTH GILI ISLAND","MH",ORBCOMM-S
1,538071199,"SAMAYA",1013157,"V7DJ8",23.143019,-79.122158,2023-05-03 09:25:00.000,13.6,171.0,173,0,3,37,4.5,4.5,39,30,2,10,"SOUTH GILI ISLAND","MH",ORBCOMM-S
1,538071199,"SAMAYA",1013157,"V7DJ8",23.015453,-79.076260,2023-05-03 10:00:00.000,13.9,146.3,148,0,3,37,4.5,4.5,39,30,2,10,"SOUTH GILI ISLAND","MH",ORBCOMM-S
1,538071199,"SAMAYA",1013157,"V7DJ8",22.453827,-77.926175,2023-05-03 15:05:00.000,14.9,122.4,123,0,3,37,4.5,4.5,39,30,2,10,"SOUTH GILI ISLAND","MH",ORBCOMM-S
1,538071199,"SAMAYA",1013157,"V7DJ8",22.451501,-77.922247,2023-05-03 15:10:00.000,15.0,122.6,122,0,3,37,4.5,4.5,39,30,2,10,"SOUTH GILI ISLAND","MH",ORBCOMM-S
1,538071199,"SAMAYA",1013157,"V7DJ8",22.402695,-77.840527,2023-05-03 15:30:00.000,15.0,122.6,122,0,3,37,4.5,4.5,39,30,2,10,"SOUTH GILI ISLAND","MH",ORBCOMM-S
1,538071199,"SAMAYA",1013157,"V7DJ8",22.375839,-77.795775,2023-05-03 15:40:00.000,15.1,122.8,122,0,3,37,4.5,4.5,39,30,2,10,"SOUTH GILI ISLAND","MH",ORBCOMM-S
1,538071199,"SAMAYA",1013157,"V7DJ8",22.367431,-77.781838,2023-05-03 15:45:00.000,15.1,122.8,121,0,3,37,4.5,4.5,39,30,2,10,"SOUTH GILI ISLAND","MH",ORBCOMM-S
1,538071199,"SAMAYA",1013157,"V7DJ8",22.332788,-77.724204,2023-05-03 16:00:00.000,15.0,122.7,121,0,3,37,4.5,4.5,39,30,2,10,"SOUTH GILI ISLAND","MH",ORBCOMM-S
1,538071199,"SAMAYA",1013157,"V7DJ8",22.276305,-77.641429,2023-05-03 16:25:00.000,15.0,132.8,133,0,3,37,4.5,4.5,39,30,2,10,"SOUTH GILI ISLAND","MH",ORBCOMM-S
1,538071199,"SAMAYA",1013157,"V7DJ8",21.730526,-76.953727,2023-05-03 19:45:00.000,14.9,111.8,110,0,3,37,4.5,4.5,39,30,2,10,"SOUTH GILI ISLAND","MH",ORBCOMM-S
1,538071199,"SAMAYA",1013157,"V7DJ8",21.725575,-76.940414,2023-05-03 19:50:00.000,15.0,111.5,110,0,3,37,4.5,4.5,39,30,2,10,"SOUTH GILI ISLAND","MH",ORBCOMM-S
1,538071199,"SAMAYA",1013157,"V7DJ8",21.717283,-76.918975,2023-05-03 19:55:00.000,14.9,112.4,111,0,3,37,4.5,4.5,39,30,2,10,"SOUTH GILI ISLAND","MH",ORBCOMM-S
1,538071199,"SAMAYA",1013157,"V7DJ8",21.708345,-76.895995,2023-05-03 20:00:00.000,14.9,112.5,111,0,3,37,4.5,4.5,39,30,2,10,"SOUTH GILI ISLAND","MH",ORBCOMM-S
1,538071199,"SAMAYA",1013157,"V7DJ8",21.694016,-76.860291,2023-05-03 20:10:00.000,14.8,113.2,111,0,3,37,4.5,4.5,39,30,2,10,"SOUTH GILI ISLAND","MH",ORBCOMM-S
3,319209400,"RHINO",0,"ZGOG8",21.886346,-76.763734,2023-05-05 01:20:00.000,8.2,296.8,292,0,15,37,7.7,7.7,0,0,0,0,"NORTH PALM BEACH","KY",None
1,319209400,"RHINO",0,"ZGOG8",22.194667,-77.439870,2023-05-05 06:20:00.000,7.7,317.2,320,0,15,37,7.7,7.7,0,0,0,0,"NORTH PALM BEACH","KY",None
3,319209400,"RHINO",0,"ZGOG8",22.224145,-77.476510,2023-05-05 06:40:00.000,7.6,312.9,309,0,15,37,7.7,7.7,0,0,0,0,"NORTH PALM BEACH","KY",None
1,319209400,"RHINO",0,"ZGOG8",22.229033,-77.482844,2023-05-05 06:45:00.000,7.7,310.4,312,0,15,37,7.7,7.7,0,0,0,0,"NORTH PALM BEACH","KY",None
3,319209400,"RHINO",0,"ZGOG8",22.394190,-77.697377,2023-05-05 08:45:00.000,7.9,306.6,309,0,15,37,7.7,7.7,0,0,0,0,"NORTH PALM BEACH","KY",None
1,319209400,"RHINO",0,"ZGOG8",23.336752,-79.019450,2023-05-05 20:25:00.000,7.8,324.2,323,0,15,37,7.7,7.7,0,0,0,0,"NORTH PALM BEACH","KY",None
1,538071633,"DEEP SEA",959803600,"V7A4869",21.997558,-76.987674,2023-05-07 03:15:00.000,11.2,291.5,289,5,1,37,2.5,2.5,20,14,4,4,"SINT MARTEEN","MH",None
1,538071633,"DEEP SEA",959803600,"V7A4869",22.107763,-77.347520,2023-05-07 05:10:00.000,10.7,303.7,304,5,1,37,2.5,2.5,20,14,4,4,"SINT MARTEEN","MH",None
1,538071633,"DEEP SEA",959803600,"V7A4869",22.320296,-77.626830,2023-05-07 07:05:00.000,10.7,313.0,317,5,1,37,2.5,2.5,20,14,4,4,"SINT MARTEEN","MH",None
1,367152910,"ACTA",9415284,"WDP7998",21.937816,-76.915869,2023-05-08 04:10:00.000,13.4,294.5,294,0,1,37,2.1,2.1,29,20,5,5,"ST BARTHS","US",ORBCOMM-T
1,367152910,"ACTA",9415284,"WDP7998",21.961413,-76.973029,2023-05-08 04:25:00.000,14.0,295.0,294,0,1,37,2.1,2.1,29,20,5,5,"ST BARTHS","US",ORBCOMM-T
1,367152910,"ACTA",9415284,"WDP7998",22.010470,-77.093186,2023-05-08 04:55:00.000,13.3,293.2,298,0,1,37,2.1,2.1,29,20,5,5,"ST BARTHS","US",ORBCOMM-T
1,367152910,"ACTA",9415284,"WDP7998",22.104918,-77.315653,2023-05-08 06:00:00.000,13.1,288.0,290,0,1,37,2.1,2.1,29,20,5,5,"ST BARTHS","US",ORBCOMM-T
1,367152910,"ACTA",9415284,"WDP7998",22.161308,-77.455929,2023-05-08 06:40:00.000,12.5,302.1,311,0,1,37,2.1,2.1,29,20,5,5,"ST BARTHS","US",ORBCOMM-T
1,367152910,"ACTA",9415284,"WDP7998",22.413470,-77.784147,2023-05-08 08:35:00.000,12.2,300.2,303,0,1,37,2.1,2.1,29,20,5,5,"ST BARTHS","US",ORBCOMM-T
1,367152910,"ACTA",9415284,"WDP7998",22.420500,-77.796927,2023-05-08 08:40:00.000,12.3,300.2,304,0,1,37,2.1,2.1,29,20,5,5,"ST BARTHS","US",ORBCOMM-T
1,367152910,"ACTA",9415284,"WDP7998",22.882730,-78.627594,2023-05-08 12:50:00.000,13.1,305.7,305,0,1,37,2.1,2.1,29,20,5,5,"ST BARTHS","US",ORBCOMM-T
1,367152910,"ACTA",9415284,"WDP7998",22.989324,-78.763613,2023-05-08 13:35:00.000,13.3,314.1,318,0,1,37,2.1,2.1,29,20,5,5,"ST BARTHS","US",ORBCOMM-T
1,367152910,"ACTA",9415284,"WDP7998",23.031316,-78.807940,2023-05-08 13:50:00.000,13.0,316.7,319,0,1,37,2.1,2.1,29,20,5,5,"ST BARTHS","US",ORBCOMM-T
1,367152910,"ACTA",9415284,"WDP7998",23.063520,-78.839440,2023-05-08 14:00:00.000,12.9,317.3,323,0,1,37,2.1,2.1,29,20,5,5,"ST BARTHS","US",ORBCOMM-T
1,367152910,"ACTA",9415284,"WDP7998",23.094721,-78.870017,2023-05-08 14:15:00.000,12.9,317.4,321,0,1,37,2.1,2.1,29,20,5,5,"ST BARTHS","US",ORBCOMM-T
1,319097600,"INTREPID",9733583,"ZGFS8",22.996520,-78.922853,2023-05-09 01:40:00.000,14.7,158.8,158,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319208000,"INFINITY",9817896,"ZGKZ3",22.828870,-78.776987,2023-05-09 01:40:00.000,15.3,144.1,144,0,1,37,4.7,4.7,53,64,3,14,"CR GLF","KY",None
1,319208000,"INFINITY",9817896,"ZGKZ3",22.780806,-78.724782,2023-05-09 01:55:00.000,15.3,110.9,110,0,1,37,4.7,4.7,53,64,3,14,"CR GLF","KY",None
1,319097600,"INTREPID",9733583,"ZGFS8",22.862211,-78.859944,2023-05-09 02:15:00.000,14.9,134.6,133,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319208000,"INFINITY",9817896,"ZGKZ3",22.753630,-78.649582,2023-05-09 02:15:00.000,15.1,111.5,111,0,1,37,4.7,4.7,53,64,3,14,"CR GLF","KY",None
1,319208000,"INFINITY",9817896,"ZGKZ3",22.730996,-78.587005,2023-05-09 02:30:00.000,15.1,111.4,111,0,1,37,4.7,4.7,53,64,3,14,"CR GLF","KY",None
1,319097600,"INTREPID",9733583,"ZGFS8",22.814438,-78.790049,2023-05-09 02:35:00.000,14.9,126.3,125,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319208000,"INFINITY",9817896,"ZGKZ3",22.721740,-78.561382,2023-05-09 02:35:00.000,15.1,111.0,111,0,1,37,4.7,4.7,53,64,3,14,"CR GLF","KY",None
1,319097600,"INTREPID",9733583,"ZGFS8",22.771381,-78.699689,2023-05-09 02:55:00.000,15.0,114.9,114,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319208000,"INFINITY",9817896,"ZGKZ3",22.683110,-78.455840,2023-05-09 03:00:00.000,14.8,112.1,111,0,1,37,4.7,4.7,53,64,3,14,"CR GLF","KY",None
1,319097600,"INTREPID",9733583,"ZGFS8",22.755970,-78.659175,2023-05-09 03:05:00.000,15.1,111.5,111,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319097600,"INTREPID",9733583,"ZGFS8",22.736710,-78.606557,2023-05-09 03:20:00.000,15.0,111.3,110,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319208000,"INFINITY",9817896,"ZGKZ3",22.653106,-78.370519,2023-05-09 03:20:00.000,14.8,110.5,110,0,1,37,4.7,4.7,53,64,3,14,"CR GLF","KY",None
1,319097600,"INTREPID",9733583,"ZGFS8",22.724853,-78.573952,2023-05-09 03:25:00.000,15.0,111.9,111,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319208000,"INFINITY",9817896,"ZGKZ3",22.642366,-78.339289,2023-05-09 03:25:00.000,14.6,110.5,110,0,1,37,4.7,4.7,53,64,3,14,"CR GLF","KY",None
1,319097600,"INTREPID",9733583,"ZGFS8",22.721115,-78.563679,2023-05-09 03:30:00.000,15.0,111.7,111,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319208000,"INFINITY",9817896,"ZGKZ3",22.636663,-78.322698,2023-05-09 03:30:00.000,14.7,110.0,110,0,1,37,4.7,4.7,53,64,3,14,"CR GLF","KY",None
1,319097600,"INTREPID",9733583,"ZGFS8",22.694903,-78.493284,2023-05-09 03:45:00.000,14.8,112.5,112,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319097600,"INTREPID",9733583,"ZGFS8",22.662354,-78.399224,2023-05-09 04:10:00.000,14.6,109.8,110,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319097600,"INTREPID",9733583,"ZGFS8",22.656572,-78.382566,2023-05-09 04:15:00.000,14.6,110.9,111,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319208000,"INFINITY",9817896,"ZGKZ3",22.574645,-78.143494,2023-05-09 04:15:00.000,14.7,110.2,110,0,1,37,4.7,4.7,53,64,3,14,"CR GLF","KY",None
1,319097600,"INTREPID",9733583,"ZGFS8",22.611335,-78.250212,2023-05-09 04:45:00.000,14.5,110.1,109,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319208000,"INFINITY",9817896,"ZGKZ3",22.510193,-78.019444,2023-05-09 04:45:00.000,14.4,123.7,123,0,1,37,4.7,4.7,53,64,3,14,"CR GLF","KY",None
1,319097600,"INTREPID",9733583,"ZGFS8",22.607401,-78.238297,2023-05-09 04:50:00.000,14.5,110.3,110,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319208000,"INFINITY",9817896,"ZGKZ3",22.508431,-78.016587,2023-05-09 04:50:00.000,14.4,123.3,123,0,1,37,4.7,4.7,53,64,3,14,"CR GLF","KY",None
1,319097600,"INTREPID",9733583,"ZGFS8",22.535996,-78.067174,2023-05-09 05:30:00.000,14.2,123.2,123,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319208000,"INFINITY",9817896,"ZGKZ3",22.409011,-77.856315,2023-05-09 05:30:00.000,14.7,123.0,123,0,1,37,4.7,4.7,53,64,3,14,"CR GLF","KY",None
1,319097600,"INTREPID",9733583,"ZGFS8",22.534458,-78.064610,2023-05-09 05:35:00.000,14.2,122.6,122,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319208000,"INFINITY",9817896,"ZGKZ3",22.399403,-77.840490,2023-05-09 05:35:00.000,14.7,122.9,123,0,1,37,4.7,4.7,53,64,3,14,"CR GLF","KY",None
1,319097600,"INTREPID",9733583,"ZGFS8",22.523583,-78.046305,2023-05-09 05:40:00.000,14.3,122.1,122,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319097600,"INTREPID",9733583,"ZGFS8",22.506295,-78.017331,2023-05-09 05:45:00.000,14.3,122.4,121,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319208000,"INFINITY",9817896,"ZGKZ3",22.376033,-77.801762,2023-05-09 05:45:00.000,14.8,122.7,123,0,1,37,4.7,4.7,53,64,3,14,"CR GLF","KY",None
1,319097600,"INTREPID",9733583,"ZGFS8",22.500889,-78.008246,2023-05-09 05:50:00.000,14.3,122.4,121,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319208000,"INFINITY",9817896,"ZGKZ3",22.367461,-77.787542,2023-05-09 05:50:00.000,14.7,123.7,123,0,1,37,4.7,4.7,53,64,3,14,"CR GLF","KY",None
1,319097600,"INTREPID",9733583,"ZGFS8",22.491640,-77.992717,2023-05-09 05:55:00.000,14.3,122.6,122,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319208000,"INFINITY",9817896,"ZGKZ3",22.354831,-77.766573,2023-05-09 05:55:00.000,14.7,122.8,123,0,1,37,4.7,4.7,53,64,3,14,"CR GLF","KY",None
1,319097600,"INTREPID",9733583,"ZGFS8",22.422325,-77.877124,2023-05-09 06:25:00.000,14.3,122.1,122,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319097600,"INTREPID",9733583,"ZGFS8",22.415646,-77.865817,2023-05-09 06:30:00.000,14.4,122.4,122,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319208000,"INFINITY",9817896,"ZGKZ3",22.277378,-77.649692,2023-05-09 06:30:00.000,15.1,134.5,134,0,1,37,4.7,4.7,53,64,3,14,"CR GLF","KY",None
1,319097600,"INTREPID",9733583,"ZGFS8",22.402607,-77.843773,2023-05-09 06:35:00.000,14.4,123.0,123,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319097600,"INTREPID",9733583,"ZGFS8",22.310526,-77.691710,2023-05-09 07:15:00.000,14.8,123.4,122,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319208000,"INFINITY",9817896,"ZGKZ3",22.136355,-77.496744,2023-05-09 07:15:00.000,15.2,134.4,134,0,1,37,4.7,4.7,53,64,3,14,"CR GLF","KY",None
1,319208000,"INFINITY",9817896,"ZGKZ3",22.123061,-77.482100,2023-05-09 07:20:00.000,15.2,131.5,131,0,1,37,4.7,4.7,53,64,3,14,"CR GLF","KY",None
1,319097600,"INTREPID",9733583,"ZGFS8",22.292615,-77.666094,2023-05-09 07:25:00.000,14.9,133.2,132,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319097600,"INTREPID",9733583,"ZGFS8",22.198432,-77.556780,2023-05-09 07:55:00.000,15.1,132.7,132,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319097600,"INTREPID",9733583,"ZGFS8",22.166541,-77.520364,2023-05-09 08:05:00.000,15.1,132.6,131,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319097600,"INTREPID",9733583,"ZGFS8",22.159161,-77.511802,2023-05-09 08:10:00.000,15.0,133.0,132,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319097600,"INTREPID",9733583,"ZGFS8",22.102370,-77.446669,2023-05-09 08:30:00.000,15.1,132.7,131,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319208000,"INFINITY",9817896,"ZGKZ3",21.926389,-77.240115,2023-05-09 08:30:00.000,15.1,130.7,131,0,1,37,4.7,4.7,53,64,3,14,"CR GLF","KY",None
1,319097600,"INTREPID",9733583,"ZGFS8",22.091480,-77.433472,2023-05-09 08:35:00.000,15.3,131.1,131,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319208000,"INFINITY",9817896,"ZGKZ3",21.919731,-77.231779,2023-05-09 08:35:00.000,15.0,130.2,131,0,1,37,4.7,4.7,53,64,3,14,"CR GLF","KY",None
1,319097600,"INTREPID",9733583,"ZGFS8",22.031892,-77.358361,2023-05-09 08:55:00.000,15.1,130.8,131,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319208000,"INFINITY",9817896,"ZGKZ3",21.855828,-77.152359,2023-05-09 08:55:00.000,15.2,131.0,131,0,1,37,4.7,4.7,53,64,3,14,"CR GLF","KY",None
1,319097600,"INTREPID",9733583,"ZGFS8",22.022986,-77.347285,2023-05-09 09:00:00.000,15.1,131.2,132,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,319097600,"INTREPID",9733583,"ZGFS8",21.891016,-77.193148,2023-05-09 09:45:00.000,14.9,133.2,133,0,1,37,3.8,3.8,16,53,5,6,"PAPAGAYO CR","KY",ORBCOMM-T
1,310807000,"PREDICTION",1008554,"ZCEZ9",22.097186,-77.389320,2023-05-11 01:05:00.000,10.6,313.2,317,0,1,37,3.7,3.7,31,31,5,6,"US PAB","BM",None
1,368154770,"NOSNO",0,"WDL6859",22.079013,-76.901734,2023-05-11 01:05:00.000,7.3,282.7,None,0,0,37,1.8,1.8,5,11,1,4,"A PANAMA","US",None
1,310807000,"PREDICTION",1008554,"ZCEZ9",22.106106,-77.399414,2023-05-11 01:10:00.000,10.6,313.5,317,0,1,37,3.7,3.7,31,31,5,6,"US PAB","BM",None
1,310807000,"PREDICTION",1008554,"ZCEZ9",22.195615,-77.503712,2023-05-11 01:55:00.000,10.5,312.4,316,0,1,37,3.7,3.7,31,31,5,6,"US PAB","BM",None
1,310807000,"PREDICTION",1008554,"ZCEZ9",22.207983,-77.518274,2023-05-11 02:00:00.000,10.7,311.6,316,0,1,37,3.7,3.7,31,31,5,6,"US PAB","BM",None
1,310807000,"PREDICTION",1008554,"ZCEZ9",22.235545,-77.553371,2023-05-11 02:15:00.000,10.5,309.0,313,0,1,37,3.7,3.7,31,31,5,6,"US PAB","BM",None
1,310807000,"PREDICTION",1008554,"ZCEZ9",22.253973,-77.576680,2023-05-11 02:25:00.000,10.5,311.3,315,0,1,37,3.7,3.7,31,31,5,6,"US PAB","BM",None
1,368154770,"NOSNO",0,"WDL6859",22.103578,-77.075989,2023-05-11 02:25:00.000,7.3,278.0,None,0,0,37,1.8,1.8,5,11,1,4,"A PANAMA","US",None
1,310807000,"PREDICTION",1008554,"ZCEZ9",22.296805,-77.628224,2023-05-11 02:45:00.000,10.6,311.3,315,0,1,37,3.7,3.7,31,31,5,6,"US PAB","BM",None
1,368154770,"NOSNO",0,"WDL6859",22.111683,-77.134157,2023-05-11 02:50:00.000,7.4,278.9,None,0,0,37,1.8,1.8,5,11,1,4,"A PANAMA","US",None
1,310807000,"PREDICTION",1008554,"ZCEZ9",22.347613,-77.696925,2023-05-11 03:15:00.000,10.6,303.4,307,0,1,37,3.7,3.7,31,31,5,6,"US PAB","BM",None
1,368154770,"NOSNO",0,"WDL6859",22.128837,-77.257997,2023-05-11 03:45:00.000,7.7,279.0,None,0,0,37,1.8,1.8,5,11,1,4,"A PANAMA","US",None
1,310807000,"PREDICTION",1008554,"ZCEZ9",22.413061,-77.799587,2023-05-11 03:50:00.000,10.6,305.4,309,0,1,37,3.7,3.7,31,31,5,6,"US PAB","BM",None
1,310807000,"PREDICTION",1008554,"ZCEZ9",22.471651,-77.888342,2023-05-11 04:25:00.000,11.0,306.1,310,0,1,37,3.7,3.7,31,31,5,6,"US PAB","BM",None
1,368154770,"NOSNO",0,"WDL6859",22.234026,-77.440315,2023-05-11 05:25:00.000,7.0,306.7,None,0,0,37,1.8,1.8,5,11,1,4,"A PANAMA","US",None
1,310807000,"PREDICTION",1008554,"ZCEZ9",22.623708,-78.150189,2023-05-11 05:55:00.000,11.3,291.0,293,0,1,37,3.7,3.7,31,31,5,6,"US PAB","BM",None
1,310807000,"PREDICTION",1008554,"ZCEZ9",22.689765,-78.330363,2023-05-11 06:55:00.000,11.1,291.8,293,0,1,37,3.7,3.7,31,31,5,6,"US PAB","BM",None
1,368154770,"NOSNO",0,"WDL6859",22.338805,-77.583929,2023-05-11 06:55:00.000,7.1,307.2,None,0,0,37,1.8,1.8,5,11,1,4,"A PANAMA","US",None
1,310807000,"PREDICTION",1008554,"ZCEZ9",22.695091,-78.344710,2023-05-11 07:00:00.000,11.1,291.5,293,0,1,37,3.7,3.7,31,31,5,6,"US PAB","BM",None
1,368154770,"NOSNO",0,"WDL6859",22.349036,-77.597957,2023-05-11 07:05:00.000,6.6,308.8,None,0,0,37,1.8,1.8,5,11,1,4,"A PANAMA","US",None
1,368154770,"NOSNO",0,"WDL6859",22.438841,-77.748544,2023-05-11 08:30:00.000,7.1,298.0,None,0,0,37,1.8,1.8,5,11,1,4,"A PANAMA","US",None
1,310807000,"PREDICTION",1008554,"ZCEZ9",22.800401,-78.633935,2023-05-11 08:35:00.000,11.0,290.0,291,0,1,37,3.7,3.7,31,31,5,6,"US PAB","BM",None
1,368154770,"NOSNO",0,"WDL6859",22.447056,-77.764827,2023-05-11 08:40:00.000,7.0,298.6,None,0,0,37,1.8,1.8,5,11,1,4,"A PANAMA","US",None
1,310807000,"PREDICTION",1008554,"ZCEZ9",22.814174,-78.674133,2023-05-11 08:45:00.000,11.0,289.6,290,0,1,37,3.7,3.7,31,31,5,6,"US PAB","BM",None
1,368154770,"NOSNO",0,"WDL6859",22.457661,-77.785917,2023-05-11 08:50:00.000,7.1,298.4,None,0,0,37,1.8,1.8,5,11,1,4,"A PANAMA","US",None
1,310807000,"PREDICTION",1008554,"ZCEZ9",22.818131,-78.685669,2023-05-11 08:50:00.000,11.0,290.8,291,0,1,37,3.7,3.7,31,31,5,6,"US PAB","BM",None
1,310807000,"PREDICTION",1008554,"ZCEZ9",22.837820,-78.745097,2023-05-11 09:10:00.000,11.0,289.6,290,0,1,37,3.7,3.7,31,31,5,6,"US PAB","BM",None
1,310807000,"PREDICTION",1008554,"ZCEZ9",23.186285,-78.941794,2023-05-11 11:20:00.000,11.2,345.3,347,0,1,37,3.7,3.7,31,31,5,6,"US PAB","BM",None
1,368154770,"NOSNO",0,"WDL6859",22.741399,-78.353160,2023-05-11 13:55:00.000,7.0,299.0,None,0,0,37,1.8,1.8,5,11,1,4,"A PANAMA","US",None
1,368154770,"NOSNO",0,"WDL6859",22.856915,-78.497017,2023-05-11 15:20:00.000,7.5,312.1,None,0,0,37,1.8,1.8,5,11,1,4,"A PANAMA","US",None
1,368154770,"NOSNO",0,"WDL6859",22.868908,-78.511402,2023-05-11 15:30:00.000,6.9,312.0,None,0,0,37,1.8,1.8,5,11,1,4,"A PANAMA","US",None
1,368154770,"NOSNO",0,"WDL6859",22.945898,-78.588264,2023-05-11 16:20:00.000,6.7,322.4,None,0,0,37,1.8,1.8,5,11,1,4,"A PANAMA","US",None
1,368154770,"NOSNO",0,"WDL6859",23.223042,-78.812456,2023-05-11 19:15:00.000,6.8,323.1,None,0,0,37,1.8,1.8,5,11,1,4,"A PANAMA","US",None
1,368154770,"NOSNO",0,"WDL6859",23.359396,-78.911625,2023-05-11 20:35:00.000,7.1,329.1,None,0,0,37,1.8,1.8,5,11,1,4,"A PANAMA","US",None
1,368154770,"NOSNO",0,"WDL6859",23.366680,-78.916119,2023-05-11 20:40:00.000,7.5,329.6,None,0,0,37,1.8,1.8,5,11,1,4,"A PANAMA","US",None
1,319142000,"TASIA",1005435,"ZCMH9",21.726561,-76.793640,2023-05-12 11:10:00.000,11.1,286.6,290,0,1,37,3.1,3.1,18,30,1,7,"FORT LAUDERDALE","KY",ORBCOMM-T
1,319142000,"TASIA",1005435,"ZCMH9",22.018571,-77.292299,2023-05-12 14:10:00.000,10.9,313.1,314,0,1,37,3.1,3.1,18,30,1,7,"FORT LAUDERDALE","KY",ORBCOMM-T
1,319142000,"TASIA",1005435,"ZCMH9",22.520470,-77.998629,2023-05-12 18:40:00.000,10.6,300.3,304,0,1,37,3.1,3.1,18,30,1,7,"FORT LAUDERDALE","KY",ORBCOMM-T
