,MSG_TYPE,MMSI,NAME,IMO_NUMBER,CALL_SIGN,LAT_AVG,LON_AVG,PERIOD,SPEED_KNOTS,COG_DEG,HEADING_DEG,NAV_STATUS,NAV_SENSOR,SHIP_AND_CARGO_TYPE,DRAUGHT,DRAUGHT.1,DIM_BOW,DIM_STERN,DIM_PORT,DIM_STARBOARD,DESTINATION,MMSI_COUNTRY_CD,RECEIVER,BEAM,LENGTH,channel_side,time_diff,new_voyage,voyage_id,num_pings,cog_diff,geometry,in_channel_north,in_channel_south,north_of_channel,south_of_channel,location,correct_side,prev_location,location_diff,prev_coord,prev_sog,actual_dist,est_dist,dist_diff,row_score,voyage_score
3799,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.46425,-77.83132,2024-05-12 00:15:00,15.1,303.3,303.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.19999999999998863,POINT (-8664142.91016833 2567356.037733485),True,False,False,False,in north channel,True,in north channel,same,POINT (-8662100.642790236 2566005.13081136),15.1,1.322164093781499,1.2583333333333333,0.0638307604481656,0,3
3800,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.477281,-77.852605,2024-05-12 00:20:00,15.0,302.9,303.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.4000000000000341,POINT (-8666512.345529864 2568925.828934039),True,False,False,False,in north channel,True,in north channel,same,POINT (-8664142.91016833 2567356.037733485),15.1,1.534709220906662,1.2583333333333333,0.27637588757332865,0,3
3801,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.486061,-77.86716,2024-05-12 00:25:00,14.9,302.8,303.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.0999999999999659,POINT (-8668132.600718359 2569983.6028670683),True,False,False,False,in north channel,True,in north channel,same,POINT (-8666512.345529864 2568925.828934039),15.0,1.0448069130314177,1.25,0.2051930869685823,0,3
3802,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.495182,-77.882173,2024-05-12 00:30:00,15.0,302.7,302.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.10000000000002274,POINT (-8669803.840233639 2571082.529965524),True,False,False,False,in north channel,True,in north channel,same,POINT (-8668132.600718359 2569983.6028670683),14.9,1.0800120977459429,1.2416666666666667,0.16165456892072383,0,3
3803,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.506898,-77.902056,2024-05-12 00:35:00,15.0,301.9,301.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.8000000000000114,POINT (-8672017.205669083 2572494.2172228307),True,False,False,False,in north channel,True,in north channel,same,POINT (-8669803.840233639 2571082.529965524),15.0,1.4175207241881786,1.25,0.16752072418817865,0,3
3804,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.518852,-77.922451,2024-05-12 00:40:00,15.0,302.1,301.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.20000000000004547,POINT (-8674287.56668381 2573934.7049218686),True,False,False,False,in north channel,True,in north channel,same,POINT (-8672017.205669083 2572494.2172228307),15.0,1.451834257270915,1.25,0.20183425727091509,0,3
3805,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.556699,-77.989561,2024-05-12 00:55:00,15.0,298.3,297.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,900.0,False,1_219413000,88,3.8000000000000114,POINT (-8681758.217710946 2578496.1878070473),True,False,False,False,in north channel,True,in north channel,same,POINT (-8674287.56668381 2573934.7049218686),15.0,4.726354512282075,3.75,0.9763545122820751,0,3
3806,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.565279,-78.006763,2024-05-12 01:00:00,14.9,297.7,297.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.6000000000000227,POINT (-8683673.135591574 2579530.460189433),True,False,False,False,in north channel,True,in north channel,same,POINT (-8681758.217710946 2578496.1878070473),15.0,1.1751581381156049,1.25,0.07484186188439512,0,3
3807,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.596081,-78.07042,2024-05-12 01:15:00,14.9,297.8,297.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,900.0,False,1_219413000,88,0.10000000000002274,POINT (-8690759.400417 2583244.0044379937),True,False,False,False,in north channel,True,in north channel,same,POINT (-8683673.135591574 2579530.460189433),14.9,4.3198676341202535,3.725,0.5948676341202535,0,3
3808,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.620001,-78.129479,2024-05-12 01:30:00,15.1,290.7,290.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,900.0,False,1_219413000,88,7.100000000000023,POINT (-8697333.818223761 2586128.4155795663),True,False,False,False,in north channel,True,in north channel,same,POINT (-8690759.400417 2583244.0044379937),14.9,3.8765516992779006,3.725,0.15155169927790046,0,3
3809,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.62577,-78.146037,2024-05-12 01:35:00,15.2,290.6,290.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.0999999999999659,POINT (-8699177.046352316 2586824.149851064),True,False,False,False,in north channel,True,in north channel,same,POINT (-8697333.818223761 2586128.4155795663),15.1,1.0638083726179417,1.2583333333333333,0.1945249607153916,0,3
3810,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.632194,-78.165327,2024-05-12 01:40:00,15.3,288.9,288.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,1.7000000000000455,POINT (-8701324.399329718 2587598.9106718204),True,False,False,False,in north channel,True,in north channel,same,POINT (-8699177.046352316 2586824.149851064),15.2,1.2326447313292648,1.2666666666666666,0.03402193533740183,0,3
3811,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.640286,-78.190641,2024-05-12 01:45:00,15.4,289.0,288.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.10000000000002274,POINT (-8704142.340919659 2588574.890697936),True,False,False,False,in north channel,True,in north channel,same,POINT (-8701324.399329718 2587598.9106718204),15.3,1.610251961573326,1.275,0.33525196157332604,0,3
3812,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.646421,-78.209436,2024-05-12 01:50:00,15.4,288.7,288.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.30000000000001137,POINT (-8706234.590749118 2589314.87432552),True,False,False,False,in north channel,True,in north channel,same,POINT (-8704142.340919659 2588574.890697936),15.4,1.198308000725311,1.2833333333333332,0.08502533260802214,0,3
3813,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.652721,-78.229434,2024-05-12 01:55:00,15.4,289.0,288.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.30000000000001137,POINT (-8708460.757926002 2590074.7941171676),True,False,False,False,in north channel,True,in north channel,same,POINT (-8706234.590749118 2589314.87432552),15.4,1.270145968243589,1.2833333333333332,0.013187365089744274,0,3
3814,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.65976,-78.251357,2024-05-12 02:00:00,15.6,288.5,288.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.5,POINT (-8710901.215122664 2590923.894955713),True,False,False,False,in north channel,True,in north channel,same,POINT (-8708460.757926002 2590074.7941171676),15.4,1.395230264748215,1.2833333333333332,0.11189693141488188,0,3
3815,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.668055,-78.27804,2024-05-12 02:05:00,15.6,287.9,288.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.6000000000000227,POINT (-8713871.5530955 2591924.5605262863),True,False,False,False,in north channel,True,in north channel,same,POINT (-8710901.215122664 2590923.894955713),15.6,1.6924313208889141,1.2999999999999998,0.3924313208889143,0,3
3816,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.674539,-78.299261,2024-05-12 02:10:00,15.7,288.2,288.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.30000000000001137,POINT (-8716233.864009624 2592706.798627964),True,False,False,False,in north channel,True,in north channel,same,POINT (-8713871.5530955 2591924.5605262863),15.6,1.343666271994017,1.2999999999999998,0.04366627199401707,0,3
3817,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.681066,-78.320328,2024-05-12 02:15:00,15.9,288.6,288.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.4000000000000341,POINT (-8718579.031722166 2593494.2616586243),True,False,False,False,in north channel,True,in north channel,same,POINT (-8716233.864009624 2592706.798627964),15.7,1.335777405195253,1.3083333333333331,0.027444071861919772,0,3
3818,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.688322,-78.34351,2024-05-12 02:20:00,15.9,288.6,288.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.0,POINT (-8721159.640157735 2594369.720365512),True,False,False,False,in north channel,True,in north channel,same,POINT (-8718579.031722166 2593494.2616586243),15.9,1.4714249670745048,1.325,0.1464249670745048,0,3
3819,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.695888,-78.367307,2024-05-12 02:25:00,15.9,288.8,288.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.19999999999998863,POINT (-8723808.710080143 2595282.6308906944),True,False,False,False,in north channel,True,in north channel,same,POINT (-8721159.640157735 2594369.720365512),15.9,1.5129460555854972,1.325,0.18794605558549726,0,3
3820,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.702808,-78.389954,2024-05-12 02:30:00,15.8,287.4,288.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,1.400000000000034,POINT (-8726329.76258814 2596117.639459868),True,False,False,False,in north channel,True,in north channel,same,POINT (-8723808.710080143 2595282.6308906944),15.9,1.433992365100331,1.325,0.10899236510033106,0,3
3821,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.70942,-78.412487,2024-05-12 02:35:00,15.6,287.7,288.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.30000000000001137,POINT (-8728838.124674182 2596915.5223255707),True,False,False,False,in north channel,True,in north channel,same,POINT (-8726329.76258814 2596117.639459868),15.8,1.4212848230650819,1.3166666666666667,0.10461815639841521,0,3
3822,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.71613,-78.434715,2024-05-12 02:40:00,15.5,288.0,288.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.30000000000001137,POINT (-8731312.534315536 2597725.2704376034),True,False,False,False,in north channel,True,in north channel,same,POINT (-8728838.124674182 2596915.5223255707),15.6,1.4058048189455172,1.2999999999999998,0.10580481894551741,0,3
3823,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.723128,-78.456834,2024-05-12 02:45:00,15.5,288.9,288.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.8999999999999773,POINT (-8733774.810132394 2598569.8160529872),True,False,False,False,in north channel,True,in north channel,same,POINT (-8731312.534315536 2597725.2704376034),15.5,1.4055626039916327,1.2916666666666665,0.11389593732496617,0,3
3824,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.73018,-78.478812,2024-05-12 02:50:00,15.4,288.8,288.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.0999999999999659,POINT (-8736221.389901048 2599420.9222970065),True,False,False,False,in north channel,True,in north channel,same,POINT (-8733774.810132394 2598569.8160529872),15.5,1.3987084488353747,1.2916666666666665,0.10704178216870819,0,3
3825,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.737251,-78.500669,2024-05-12 02:55:00,15.2,288.9,288.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.0999999999999659,POINT (-8738654.500011316 2600274.3657153547),True,False,False,False,in north channel,True,in north channel,same,POINT (-8736221.389901048 2599420.9222970065),15.4,1.3922584039125057,1.2833333333333332,0.10892507057917244,0,3
3826,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.745847,-78.525854,2024-05-12 03:00:00,15.1,290.3,289.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,1.400000000000034,POINT (-8741458.081386944 2601311.930413522),True,False,False,False,in north channel,True,in north channel,same,POINT (-8738654.500011316 2600274.3657153547),15.2,1.614165154719466,1.2666666666666666,0.34749848805279937,0,3
3827,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.754207,-78.549759,2024-05-12 03:05:00,15.0,290.7,289.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.39999999999997726,POINT (-8744119.173814358 2602321.071757584),True,False,False,False,in north channel,True,in north channel,same,POINT (-8741458.081386944 2601311.930413522),15.1,1.5367321514891163,1.2583333333333333,0.27839881815578305,0,3
3828,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.759451,-78.564632,2024-05-12 03:10:00,15.0,290.9,289.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.19999999999998863,POINT (-8745774.828600926 2602954.110118821),True,False,False,False,in north channel,True,in north channel,same,POINT (-8744119.173814358 2602321.071757584),15.0,0.9571056161747192,1.25,0.29289438382528077,0,3
3829,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.768167,-78.588512,2024-05-12 03:15:00,14.9,291.4,289.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.5,POINT (-8748433.138041068 2604006.3306328496),True,False,False,False,in north channel,True,in north channel,same,POINT (-8745774.828600926 2602954.110118821),15.0,1.5437358275498394,1.25,0.2937358275498394,0,3
3830,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.773256,-78.602312,2024-05-12 03:20:00,14.9,291.6,289.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.20000000000004547,POINT (-8749969.347014017 2604620.720368627),True,False,False,False,in north channel,True,in north channel,same,POINT (-8748433.138041068 2604006.3306328496),14.9,0.8933707560683819,1.2416666666666667,0.3482959105982848,0,3
3831,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.78257,-78.627167,2024-05-12 03:25:00,14.7,291.6,289.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.0,POINT (-8752736.192957684 2605745.2493485655),True,False,False,False,in north channel,True,in north channel,same,POINT (-8749969.347014017 2604620.720368627),14.9,1.6126646350123301,1.2416666666666667,0.37099796834566345,0,3
3832,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.789928,-78.647802,2024-05-12 03:30:00,14.5,290.8,289.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.8000000000000114,POINT (-8755033.270650202 2606633.6742837364),True,False,False,False,in north channel,True,in north channel,same,POINT (-8752736.192957684 2605745.2493485655),14.7,1.3298662103279688,1.2249999999999999,0.10486621032796895,0,3
3833,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.797135,-78.668059,2024-05-12 03:35:00,14.4,290.4,289.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.4000000000000341,POINT (-8757288.269575203 2607503.913540313),True,False,False,False,in north channel,True,in north channel,same,POINT (-8755033.270650202 2606633.6742837364),14.5,1.3051333067210482,1.2083333333333333,0.09679997338771495,0,3
3834,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.804151,-78.688142,2024-05-12 03:40:00,14.2,290.1,289.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.2999999999999545,POINT (-8759523.898908803 2608351.133901849),True,False,False,False,in north channel,True,in north channel,same,POINT (-8757288.269575203 2607503.913540313),14.4,1.2909246484406327,1.2,0.09092464844063275,0,3
3835,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.810901,-78.70801,2024-05-12 03:45:00,14.0,290.0,289.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.10000000000002274,POINT (-8761735.594551886 2609166.274479412),True,False,False,False,in north channel,True,in north channel,same,POINT (-8759523.898908803 2608351.133901849),14.2,1.272754762771069,1.1833333333333331,0.08942142943773579,0,3
3836,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.81784,-78.727684,2024-05-12 03:50:00,14.0,290.8,290.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.8000000000000114,POINT (-8763925.694213752 2610004.281095949),True,False,False,False,in north channel,True,in north channel,same,POINT (-8761735.594551886 2609166.274479412),14.0,1.2661793304609708,1.1666666666666665,0.09951266379430423,0,3
3837,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.826663,-78.751911,2024-05-12 03:55:00,14.1,291.3,290.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.5,POINT (-8766622.631517202 2611069.8756031184),False,False,False,False,west,,in north channel,exit channel,POINT (-8763925.694213752 2610004.281095949),14.0,1.5657874067835138,1.1666666666666665,0.3991207401168473,0,3
3838,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.83234,-78.767114,2024-05-12 04:00:00,14.2,292.5,291.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,1.1999999999999886,POINT (-8768315.021735732 2611755.549659611),False,False,False,False,west,,west,same,POINT (-8766622.631517202 2611069.8756031184),14.1,0.9859754709160964,1.1749999999999998,0.18902452908390344,0,3
3839,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.840611,-78.787645,2024-05-12 04:05:00,14.3,293.8,292.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,1.3000000000000114,POINT (-8770600.522201207 2612754.580974307),False,False,False,False,west,,west,same,POINT (-8768315.021735732 2611755.549659611),14.2,1.3468269315546209,1.1833333333333331,0.16349359822128773,0,3
3840,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.848571,-78.806315,2024-05-12 04:10:00,14.3,294.9,292.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,1.099999999999966,POINT (-8772678.857094318 2613716.104816987),False,False,False,False,west,,west,same,POINT (-8770600.522201207 2612754.580974307),14.3,1.2364970853064157,1.1916666666666667,0.044830418639749015,0,3
3841,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.857135,-78.82578,2024-05-12 04:15:00,14.2,295.5,292.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.6000000000000227,POINT (-8774845.690982608 2614750.6513664173),False,False,False,False,west,,west,same,POINT (-8772678.857094318 2613716.104816987),14.3,1.29651757130037,1.1916666666666667,0.10485090463370339,0,3
3842,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.866298,-78.846197,2024-05-12 04:20:00,14.2,295.6,292.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,0.10000000000002274,POINT (-8777118.501026135 2615857.6303742975),False,False,False,False,west,,west,same,POINT (-8774845.690982608 2614750.6513664173),14.2,1.3650492116002957,1.1833333333333331,0.18171587826696256,0,3
3843,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.874096,-78.86523,2024-05-12 04:25:00,14.0,292.7,289.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,2.900000000000034,POINT (-8779237.244894402 2616799.7629875024),False,False,False,False,west,,west,same,POINT (-8777118.501026135 2615857.6303742975),14.2,1.2520424818577576,1.1833333333333331,0.06870914852442445,0,3
3844,1,219413000,TORM AGNETE,9466013.0,OZGT2,22.884836,-78.894629,2024-05-12 04:30:00,13.8,290.6,289.0,8.0,1.0,80,11.7,11.7,149,34,16,16,GB TRA,DK,,32,183,Northwestbound,300.0,False,1_219413000,88,2.099999999999966,POINT (-8782509.926604234 2618097.428403295),False,False,False,False,west,,west,same,POINT (-8779237.244894402 2616799.7629875024),14.0,1.900964521722248,1.1666666666666665,0.7342978550555814,0,3
4935,1,229338000,TZINI,9625906.0,9HA3246,22.617292,-78.323446,2023-08-21 14:50:00,15.3,109.8,108.0,0.0,1.0,74,6.5,6.5,134,36,9,21,GYGEO,,ORBCOMM-T,30,170,Southeastbound,7254600.0,True,3_229338000,7,,POINT (-8718926.125894459 2585801.7235985994),False,False,False,True,south,,,,,,,,,1,7
4936,1,229338000,TZINI,9625906.0,9HA3246,22.610788,-78.30416,2023-08-21 14:55:00,15.4,109.9,108.0,0.0,1.0,74,6.5,6.5,134,36,9,21,GYGEO,,ORBCOMM-T,30,170,Southeastbound,300.0,False,3_229338000,7,0.10000000000002274,POINT (-8716779.218195021 2585017.3996859808),False,False,False,True,south,,south,same,POINT (-8718926.125894459 2585801.7235985994),15.3,1.2341809236103543,1.275,0.04081907638964566,1,7
