,MSG_TYPE,MMSI,NAME,IMO_NUMBER,CALL_SIGN,LAT_AVG,LON_AVG,PERIOD,SPEED_KNOTS,COG_DEG,HEADING_DEG,NAV_STATUS,NAV_SENSOR,SHIP_AND_CARGO_TYPE,DRAUGHT,DRAUGHT.1,DIM_BOW,DIM_STERN,DIM_PORT,DIM_STARBOARD,DESTINATION,MMSI_COUNTRY_CD,RECEIVER,BEAM,LENGTH,CHANNEL_SIDE,time_diff,cog_diff,new_voyage,voyage_id,geometry,in_channel_north,in_channel_south,location,num_pings
98358,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.515733,-77.950117,2023-02-25 11:50:00,10.1,304.1,305.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,0.2999999999999545,False,74_577482000,POINT (-77.950117 22.515733),True,False,in north channel,68
98359,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.523963,-77.963014,2023-02-25 11:55:00,10.1,305.1,306.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,1.0,False,74_577482000,POINT (-77.963014 22.523963),True,False,in north channel,68
98360,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.531248,-77.974769,2023-02-25 12:00:00,10.1,303.4,304.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,1.7000000000000455,False,74_577482000,POINT (-77.974769 22.531248),True,False,in north channel,68
98361,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.539518,-77.988194,2023-02-25 12:05:00,9.9,303.5,304.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,0.10000000000002274,False,74_577482000,POINT (-77.988194 22.539518),True,False,in north channel,68
98362,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.547561,-78.001315,2023-02-25 12:10:00,10.1,304.2,305.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,0.6999999999999886,False,74_577482000,POINT (-78.001315 22.547561),True,False,in north channel,68
98363,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.559688,-78.021182,2023-02-25 12:15:00,10.1,303.5,305.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,0.6999999999999886,False,74_577482000,POINT (-78.021182 22.559688),True,False,in north channel,68
98364,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.562796,-78.026267,2023-02-25 12:20:00,10.1,303.0,304.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,0.5,False,74_577482000,POINT (-78.026267 22.562796),True,False,in north channel,68
98365,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.569318,-78.040227,2023-02-25 12:25:00,10.2,286.7,288.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,16.30000000000001,False,74_577482000,POINT (-78.040227 22.569318),True,False,in north channel,68
98366,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.573283,-78.053342,2023-02-25 12:30:00,10.1,288.0,289.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,1.3000000000000114,False,74_577482000,POINT (-78.053342 22.573283),True,False,in north channel,68
98367,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.579528,-78.06738,2023-02-25 12:35:00,10.3,297.8,299.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,9.800000000000011,False,74_577482000,POINT (-78.06738 22.579528),True,False,in north channel,68
98368,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.586906,-78.081875,2023-02-25 12:40:00,10.3,298.8,299.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,1.0,False,74_577482000,POINT (-78.081875 22.586906),True,False,in north channel,68
98369,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.593546,-78.094927,2023-02-25 12:45:00,10.4,298.4,299.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,0.4000000000000341,False,74_577482000,POINT (-78.094927 22.593546),True,False,in north channel,68
98370,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.60067,-78.109015,2023-02-25 12:50:00,10.4,298.2,298.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,0.19999999999998863,False,74_577482000,POINT (-78.109015 22.60067),True,False,in north channel,68
98371,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.606508,-78.12324,2023-02-25 12:55:00,10.5,291.8,292.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,6.399999999999977,False,74_577482000,POINT (-78.12324 22.606508),True,False,in north channel,68
98372,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.612176,-78.138112,2023-02-25 13:00:00,10.3,292.3,293.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,0.5,False,74_577482000,POINT (-78.138112 22.612176),True,False,in north channel,68
98373,3,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.617118,-78.150959,2023-02-25 13:05:00,10.3,292.6,292.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,0.30000000000001137,False,74_577482000,POINT (-78.150959 22.617118),True,False,in north channel,68
98374,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.622618,-78.165285,2023-02-25 13:10:00,10.4,292.8,292.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,0.19999999999998863,False,74_577482000,POINT (-78.165285 22.622618),True,False,in north channel,68
98375,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.628165,-78.179555,2023-02-25 13:15:00,10.3,292.2,292.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,0.6000000000000227,False,74_577482000,POINT (-78.179555 22.628165),True,False,in north channel,68
98376,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.633586,-78.193772,2023-02-25 13:20:00,10.3,292.1,292.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,0.0999999999999659,False,74_577482000,POINT (-78.193772 22.633586),True,False,in north channel,68
98377,3,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.639585,-78.209052,2023-02-25 13:25:00,10.3,298.2,301.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,6.099999999999966,False,74_577482000,POINT (-78.209052 22.639585),True,False,in north channel,68
98378,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.64653,-78.221144,2023-02-25 13:30:00,10.1,301.1,302.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,2.900000000000034,False,74_577482000,POINT (-78.221144 22.64653),True,False,in north channel,68
98379,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.654148,-78.234944,2023-02-25 13:35:00,10.1,299.8,301.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,1.3000000000000114,False,74_577482000,POINT (-78.234944 22.654148),True,False,in north channel,68
98380,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.660805,-78.247314,2023-02-25 13:40:00,10.1,300.6,302.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,0.8000000000000114,False,74_577482000,POINT (-78.247314 22.660805),True,False,in north channel,68
98381,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.667816,-78.260347,2023-02-25 13:45:00,10.2,299.8,302.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,0.8000000000000114,False,74_577482000,POINT (-78.260347 22.667816),True,False,in north channel,68
98382,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.675316,-78.27457,2023-02-25 13:50:00,10.2,299.0,302.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,0.8000000000000114,False,74_577482000,POINT (-78.27457 22.675316),True,False,in north channel,68
98383,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.68182,-78.287179,2023-02-25 13:55:00,10.3,299.3,302.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,0.30000000000001137,False,74_577482000,POINT (-78.287179 22.68182),True,False,in north channel,68
98384,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.689335,-78.30161,2023-02-25 14:00:00,10.4,298.3,301.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,1.0,False,74_577482000,POINT (-78.30161 22.689335),True,False,in north channel,68
98385,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.696303,-78.31529,2023-02-25 14:05:00,10.5,298.4,301.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,0.0999999999999659,False,74_577482000,POINT (-78.31529 22.696303),True,False,in north channel,68
98386,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.703321,-78.32905,2023-02-25 14:10:00,10.4,300.0,302.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,1.6000000000000227,False,74_577482000,POINT (-78.32905 22.703321),True,False,in north channel,68
98387,1,577482000,NFE CLEAN ENERGY,9315513.0,YJWY4,22.70984,-78.341937,2023-02-25 14:15:00,10.4,298.9,302.0,0.0,1.0,70,3.6,3.6,11,60,13,4,PUERTO CORTES LN,,,17,71,Northwestbound,300.0,1.1000000000000227,False,74_577482000,POINT (-78.341937 22.70984),True,False,in north channel,68
99971,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.19617,-77.463494,2024-02-16 02:25:00,16.2,310.2,311.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,0.8999999999999773,False,48_636012804,POINT (-77.463494 22.19617),True,False,in north channel,37
99972,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.209732,-77.481406,2024-02-16 02:30:00,16.2,308.6,309.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,1.599999999999966,False,48_636012804,POINT (-77.481406 22.209732),True,False,in north channel,37
99973,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.224353,-77.500493,2024-02-16 02:35:00,16.1,309.4,309.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,0.7999999999999545,False,48_636012804,POINT (-77.500493 22.224353),True,False,in north channel,37
99974,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.239187,-77.519777,2024-02-16 02:40:00,16.2,311.1,310.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,1.7000000000000455,False,48_636012804,POINT (-77.519777 22.239187),True,False,in north channel,37
99975,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.253055,-77.537947,2024-02-16 02:45:00,16.1,309.1,311.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,2.0,False,48_636012804,POINT (-77.537947 22.253055),True,False,in north channel,37
99976,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.268553,-77.556789,2024-02-16 02:50:00,16.0,310.8,311.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,1.6999999999999886,False,48_636012804,POINT (-77.556789 22.268553),True,False,in north channel,37
99977,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.286077,-77.577797,2024-02-16 02:55:00,16.0,311.1,311.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,0.30000000000001137,False,48_636012804,POINT (-77.577797 22.286077),True,False,in north channel,37
99978,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.297026,-77.590835,2024-02-16 03:00:00,16.2,312.2,312.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,1.099999999999966,False,48_636012804,POINT (-77.590835 22.297026),True,False,in north channel,37
99979,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.31158,-77.608139,2024-02-16 03:05:00,16.2,313.1,312.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,0.9000000000000341,False,48_636012804,POINT (-77.608139 22.31158),True,False,in north channel,37
99980,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.329167,-77.629042,2024-02-16 03:10:00,16.2,312.4,312.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,0.7000000000000455,False,48_636012804,POINT (-77.629042 22.329167),True,False,in north channel,37
99981,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.343363,-77.646616,2024-02-16 03:15:00,16.0,307.7,304.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,4.699999999999989,False,48_636012804,POINT (-77.646616 22.343363),True,False,in north channel,37
99982,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.356673,-77.666489,2024-02-16 03:20:00,16.2,305.8,305.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,1.8999999999999773,False,48_636012804,POINT (-77.666489 22.356673),True,False,in north channel,37
99983,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.369224,-77.68513,2024-02-16 03:25:00,16.3,305.8,306.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,0.0,False,48_636012804,POINT (-77.68513 22.369224),True,False,in north channel,37
99984,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.382997,-77.705627,2024-02-16 03:30:00,16.3,303.6,303.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,2.1999999999999886,False,48_636012804,POINT (-77.705627 22.382997),True,False,in north channel,37
99985,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.396206,-77.725989,2024-02-16 03:35:00,16.3,304.2,304.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,0.5999999999999659,False,48_636012804,POINT (-77.725989 22.396206),True,False,in north channel,37
99986,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.408735,-77.745086,2024-02-16 03:40:00,16.2,304.2,303.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,0.0,False,48_636012804,POINT (-77.745086 22.408735),True,False,in north channel,37
99987,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.421712,-77.765063,2024-02-16 03:45:00,16.1,304.0,304.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,0.19999999999998863,False,48_636012804,POINT (-77.765063 22.421712),True,False,in north channel,37
99988,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.434375,-77.785954,2024-02-16 03:50:00,16.1,301.5,300.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,2.5,False,48_636012804,POINT (-77.785954 22.434375),True,False,in north channel,37
99989,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.446548,-77.80671,2024-02-16 03:55:00,16.2,302.1,300.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,0.6000000000000227,False,48_636012804,POINT (-77.80671 22.446548),True,False,in north channel,37
99990,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.458958,-77.82783,2024-02-16 04:00:00,16.2,301.5,300.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,0.6000000000000227,False,48_636012804,POINT (-77.82783 22.458958),True,False,in north channel,37
99991,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.47331,-77.852337,2024-02-16 04:05:00,16.1,302.1,300.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,0.6000000000000227,False,48_636012804,POINT (-77.852337 22.47331),True,False,in north channel,37
99992,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.482594,-77.868459,2024-02-16 04:10:00,16.2,301.2,300.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,0.9000000000000341,False,48_636012804,POINT (-77.868459 22.482594),True,False,in north channel,37
99993,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.495001,-77.889847,2024-02-16 04:15:00,16.3,300.2,300.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,1.0,False,48_636012804,POINT (-77.889847 22.495001),True,False,in north channel,37
99994,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.506997,-77.910729,2024-02-16 04:20:00,16.3,300.4,300.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,0.19999999999998863,False,48_636012804,POINT (-77.910729 22.506997),True,False,in north channel,37
99995,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.518722,-77.931316,2024-02-16 04:25:00,16.4,301.2,301.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,0.8000000000000114,False,48_636012804,POINT (-77.931316 22.518722),True,False,in north channel,37
99996,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.530853,-77.952502,2024-02-16 04:30:00,16.4,301.6,300.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,0.4000000000000341,False,48_636012804,POINT (-77.952502 22.530853),True,False,in north channel,37
99997,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.542963,-77.973701,2024-02-16 04:35:00,16.4,301.9,300.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,0.2999999999999545,False,48_636012804,POINT (-77.973701 22.542963),True,False,in north channel,37
99998,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.554176,-77.993474,2024-02-16 04:40:00,16.4,301.8,301.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,0.0999999999999659,False,48_636012804,POINT (-77.993474 22.554176),True,False,in north channel,37
99999,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.5662,-78.014669,2024-02-16 04:45:00,16.4,301.7,301.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,0.10000000000002274,False,48_636012804,POINT (-78.014669 22.5662),True,False,in north channel,37
100000,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.578488,-78.035996,2024-02-16 04:50:00,16.3,302.2,299.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,0.5,False,48_636012804,POINT (-78.035996 22.578488),True,False,in north channel,37
100001,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.590561,-78.057453,2024-02-16 04:55:00,16.3,299.1,298.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,3.099999999999966,False,48_636012804,POINT (-78.057453 22.590561),True,False,in north channel,37
100002,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.601105,-78.077924,2024-02-16 05:00:00,16.4,299.3,298.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,0.19999999999998863,False,48_636012804,POINT (-78.077924 22.601105),True,False,in north channel,37
100003,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.610591,-78.101929,2024-02-16 05:05:00,16.3,289.4,288.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,9.900000000000034,False,48_636012804,POINT (-78.101929 22.610591),True,False,in north channel,37
100004,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.617955,-78.124211,2024-02-16 05:10:00,16.5,289.0,288.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,0.39999999999997726,False,48_636012804,POINT (-78.124211 22.617955),True,False,in north channel,37
100005,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.62609,-78.1484,2024-02-16 05:15:00,16.5,290.7,289.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,1.6999999999999886,False,48_636012804,POINT (-78.1484 22.62609),True,False,in north channel,37
100006,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.633641,-78.170597,2024-02-16 05:20:00,16.5,290.2,288.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,0.5,False,48_636012804,POINT (-78.170597 22.633641),True,False,in north channel,37
100007,1,636012804,ORANGE SUN,9342580.0,A8HY8,22.641795,-78.19495,2024-02-16 05:25:00,16.6,289.9,287.0,0.0,3.0,70,7.6,7.6,163,41,15,17,BRSSZ,LR,ORBCOMM-S,32,204,Northwestbound,300.0,0.30000000000001137,False,48_636012804,POINT (-78.19495 22.641795),True,False,in north channel,37
101497,1,636015957,ORANGE BLOSSOM 2,9675406.0,D5DS3,22.17585,-77.461719,2024-04-26 11:10:00,12.6,311.8,312.0,0.0,1.0,70,7.1,7.1,136,34,5,21,BRSSZ,LR,ORBCOMM-T,26,170,Northwestbound,300.0,0.5,False,53_636015957,POINT (-77.461719 22.17585),True,False,in north channel,75
101498,1,636015957,ORANGE BLOSSOM 2,9675406.0,D5DS3,22.18574,-77.473507,2024-04-26 11:15:00,12.6,312.0,312.0,0.0,1.0,70,7.1,7.1,136,34,5,21,BRSSZ,LR,ORBCOMM-T,26,170,Northwestbound,300.0,0.19999999999998863,False,53_636015957,POINT (-77.473507 22.18574),True,False,in north channel,75
101499,1,636015957,ORANGE BLOSSOM 2,9675406.0,D5DS3,22.197925,-77.487922,2024-04-26 11:20:00,12.6,312.7,312.0,0.0,1.0,70,7.1,7.1,136,34,5,21,BRSSZ,LR,ORBCOMM-T,26,170,Northwestbound,300.0,0.6999999999999886,False,53_636015957,POINT (-77.487922 22.197925),True,False,in north channel,75
101500,1,636015957,ORANGE BLOSSOM 2,9675406.0,D5DS3,22.212088,-77.504835,2024-04-26 11:25:00,12.6,311.4,312.0,0.0,1.0,70,7.1,7.1,136,34,5,21,BRSSZ,LR,ORBCOMM-T,26,170,Northwestbound,300.0,1.3000000000000114,False,53_636015957,POINT (-77.504835 22.212088),True,False,in north channel,75
101501,1,636015957,ORANGE BLOSSOM 2,9675406.0,D5DS3,22.221561,-77.516112,2024-04-26 11:30:00,12.7,313.1,313.0,0.0,1.0,70,7.1,7.1,136,34,5,21,BRSSZ,LR,ORBCOMM-T,26,170,Northwestbound,300.0,1.7000000000000455,False,53_636015957,POINT (-77.516112 22.221561),True,False,in north channel,75
101502,1,636015957,ORANGE BLOSSOM 2,9675406.0,D5DS3,22.23488,-77.532157,2024-04-26 11:35:00,12.7,312.2,312.0,0.0,1.0,70,7.1,7.1,136,34,5,21,BRSSZ,LR,ORBCOMM-T,26,170,Northwestbound,300.0,0.9000000000000341,False,53_636015957,POINT (-77.532157 22.23488),True,False,in north channel,75
101503,1,636015957,ORANGE BLOSSOM 2,9675406.0,D5DS3,22.249566,-77.549642,2024-04-26 11:40:00,12.7,312.0,312.0,0.0,1.0,70,7.1,7.1,136,34,5,21,BRSSZ,LR,ORBCOMM-T,26,170,Northwestbound,300.0,0.19999999999998863,False,53_636015957,POINT (-77.549642 22.249566),True,False,in north channel,75
101504,1,636015957,ORANGE BLOSSOM 2,9675406.0,D5DS3,22.25835,-77.560125,2024-04-26 11:45:00,12.7,312.0,312.0,0.0,1.0,70,7.1,7.1,136,34,5,21,BRSSZ,LR,ORBCOMM-T,26,170,Northwestbound,300.0,0.0,False,53_636015957,POINT (-77.560125 22.25835),True,False,in north channel,75
101505,1,636015957,ORANGE BLOSSOM 2,9675406.0,D5DS3,22.270556,-77.574879,2024-04-26 11:50:00,12.8,311.2,312.0,0.0,1.0,70,7.1,7.1,136,34,5,21,BRSSZ,LR,ORBCOMM-T,26,170,Northwestbound,300.0,0.8000000000000114,False,53_636015957,POINT (-77.574879 22.270556),True,False,in north channel,75
101506,1,636015957,ORANGE BLOSSOM 2,9675406.0,D5DS3,22.283191,-77.590139,2024-04-26 11:55:00,12.8,311.8,312.0,0.0,1.0,70,7.1,7.1,136,34,5,21,BRSSZ,LR,ORBCOMM-T,26,170,Northwestbound,300.0,0.6000000000000227,False,53_636015957,POINT (-77.590139 22.283191),True,False,in north channel,75
101507,1,636015957,ORANGE BLOSSOM 2,9675406.0,D5DS3,22.294318,-77.603414,2024-04-26 12:00:00,12.8,311.4,312.0,0.0,1.0,70,7.1,7.1,136,34,5,21,BRSSZ,LR,ORBCOMM-T,26,170,Northwestbound,300.0,0.4000000000000341,False,53_636015957,POINT (-77.603414 22.294318),True,False,in north channel,75
101508,1,636015957,ORANGE BLOSSOM 2,9675406.0,D5DS3,22.306244,-77.617693,2024-04-26 12:05:00,12.8,312.3,312.0,0.0,1.0,70,7.1,7.1,136,34,5,21,BRSSZ,LR,ORBCOMM-T,26,170,Northwestbound,300.0,0.9000000000000341,False,53_636015957,POINT (-77.617693 22.306244),True,False,in north channel,75
101509,1,636015957,ORANGE BLOSSOM 2,9675406.0,D5DS3,22.316586,-77.630004,2024-04-26 12:10:00,12.8,311.6,312.0,0.0,1.0,70,7.1,7.1,136,34,5,21,BRSSZ,LR,ORBCOMM-T,26,170,Northwestbound,300.0,0.6999999999999886,False,53_636015957,POINT (-77.630004 22.316586),True,False,in north channel,75
