,MSG_TYPE,MMSI,NAME,IMO_NUMBER,CALL_SIGN,LAT_AVG,LON_AVG,PERIOD,SPEED_KNOTS,COG_DEG,HEADING_DEG,NAV_STATUS,NAV_SENSOR,SHIP_AND_CARGO_TYPE,DRAUGHT,DRAUGHT.1,DIM_BOW,DIM_STERN,DIM_PORT,DIM_STARBOARD,DESTINATION,MMSI_COUNTRY_CD,RECEIVER,BEAM,LENGTH,time_diff,new_voyage,voyage_id,num_pings,row_id,delta_t,pred_lat,pred_lon,error_nm,tcn_pred,cog_diff,channel_side,geometry,in_channel_north,in_channel_south,in_north,in_south,location,correct_side,prev_location,location_diff,row_score,voyage_score
38924,3,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.451946,-77.847755,2025-03-10 20:55:00,18.0,304.0,304.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_40,,,,,False,0.6000000000000227,Northwestbound,POINT (-77.847755 22.451946),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38925,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.469271,-77.87541,2025-03-10 21:00:00,18.1,304.0,304.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_41,,,,,False,0.0,Northwestbound,POINT (-77.87541 22.469271),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38926,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.48742,-77.904443,2025-03-10 21:05:00,18.1,304.0,303.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_42,,,,,False,0.0,Northwestbound,POINT (-77.904443 22.48742),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38927,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.515895,-77.949808,2025-03-10 21:15:00,18.2,303.9,303.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,600.0,False,70_636016502,75,70_636016502_43,,,,,False,0.10000000000002274,Northwestbound,POINT (-77.949808 22.515895),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38928,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.523105,-77.96141,2025-03-10 21:20:00,18.2,303.7,303.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_44,,,,,False,0.19999999999998863,Northwestbound,POINT (-77.96141 22.523105),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38929,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.53735,-77.984635,2025-03-10 21:25:00,18.2,303.1,303.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_45,,,,,False,0.5999999999999659,Northwestbound,POINT (-77.984635 22.53735),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38930,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.550695,-78.006599,2025-03-10 21:30:00,18.3,303.3,303.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_46,,,,,False,0.19999999999998863,Northwestbound,POINT (-78.006599 22.550695),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38931,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.568397,-78.036082,2025-03-10 21:35:00,18.3,302.9,302.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_47,,,,,False,0.4000000000000341,Northwestbound,POINT (-78.036082 22.568397),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38932,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.578018,-78.052163,2025-03-10 21:40:00,18.3,302.9,303.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_48,,,,,False,0.0,Northwestbound,POINT (-78.052163 22.578018),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38933,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.591882,-78.075219,2025-03-10 21:45:00,18.3,303.1,303.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_49,,,,,False,0.20000000000004547,Northwestbound,POINT (-78.075219 22.591882),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38934,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.603058,-78.09962,2025-03-10 21:50:00,18.0,291.5,290.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_50,,,,,False,11.600000000000023,Northwestbound,POINT (-78.09962 22.603058),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38935,3,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.61219,-78.124905,2025-03-10 21:55:00,18.2,292.0,289.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_51,,,,,False,0.5,Northwestbound,POINT (-78.124905 22.61219),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38936,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.621735,-78.151427,2025-03-10 22:00:00,18.1,291.7,290.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_52,,,,,False,0.30000000000001137,Northwestbound,POINT (-78.151427 22.621735),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38937,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.63089,-78.177425,2025-03-10 22:05:00,18.1,290.2,289.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_53,,,,,False,1.5,Northwestbound,POINT (-78.177425 22.63089),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38938,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.639705,-78.203442,2025-03-10 22:10:00,18.1,289.9,289.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_54,,,,,False,0.30000000000001137,Northwestbound,POINT (-78.203442 22.639705),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38939,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.648326,-78.229399,2025-03-10 22:15:00,18.0,289.6,289.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_55,,,,,False,0.2999999999999545,Northwestbound,POINT (-78.229399 22.648326),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38940,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.655886,-78.252947,2025-03-10 22:20:00,18.1,288.8,290.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_56,,,,,False,0.8000000000000114,Northwestbound,POINT (-78.252947 22.655886),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38941,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.664263,-78.279046,2025-03-10 22:25:00,18.1,289.2,290.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_57,,,,,False,0.39999999999997726,Northwestbound,POINT (-78.279046 22.664263),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38942,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.672829,-78.305334,2025-03-10 22:30:00,18.1,289.3,290.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_58,,,,,False,0.10000000000002274,Northwestbound,POINT (-78.305334 22.672829),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38943,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.68178,-78.332361,2025-03-10 22:35:00,18.0,289.8,289.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_59,,,,,False,0.5,Northwestbound,POINT (-78.332361 22.68178),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38944,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.68985,-78.356126,2025-03-10 22:40:00,18.1,289.8,289.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_60,,,,,False,0.0,Northwestbound,POINT (-78.356126 22.68985),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38945,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.698697,-78.382326,2025-03-10 22:45:00,17.9,288.4,288.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_61,,,,,False,1.400000000000034,Northwestbound,POINT (-78.382326 22.698697),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38946,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.70686,-78.408483,2025-03-10 22:50:00,17.9,287.9,288.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_62,,,,,False,0.5,Northwestbound,POINT (-78.408483 22.70686),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38947,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.716055,-78.433722,2025-03-10 22:55:00,17.9,291.5,292.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_63,,,,,False,3.6000000000000227,Northwestbound,POINT (-78.433722 22.716055),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38948,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.726223,-78.461362,2025-03-10 23:00:00,18.0,291.5,292.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_64,,,,,False,0.0,Northwestbound,POINT (-78.461362 22.726223),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38949,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.735175,-78.485538,2025-03-10 23:05:00,18.0,291.6,291.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_65,,,,,False,0.10000000000002274,Northwestbound,POINT (-78.485538 22.735175),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38950,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.747635,-78.518592,2025-03-10 23:10:00,17.7,295.1,299.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_66,,,,,False,3.5,Northwestbound,POINT (-78.518592 22.747635),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38951,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.764605,-78.540112,2025-03-10 23:15:00,17.7,314.2,315.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_67,,,,,False,19.099999999999966,Northwestbound,POINT (-78.540112 22.764605),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38952,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.7762,-78.553355,2025-03-10 23:20:00,17.6,312.9,313.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_68,,,,,False,1.3000000000000114,Northwestbound,POINT (-78.553355 22.7762),True,False,False,False,in north channel,True,in north channel,same,0.0,7.0
38953,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.79156,-78.57124,2025-03-10 23:25:00,17.4,312.8,313.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_69,,,,,False,0.0999999999999659,Northwestbound,POINT (-78.57124 22.79156),False,False,True,False,north,,in north channel,abnormal exit,2.0,7.0
38954,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.81075,-78.593465,2025-03-10 23:30:00,17.4,313.0,312.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_70,,,,,False,0.19999999999998863,Northwestbound,POINT (-78.593465 22.81075),False,False,True,False,north,,north,same,1.0,7.0
38955,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.824025,-78.60878,2025-03-10 23:35:00,17.2,312.6,311.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_71,,,,,False,0.39999999999997726,Northwestbound,POINT (-78.60878 22.824025),False,False,True,False,north,,north,same,1.0,7.0
38956,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.84104,-78.628455,2025-03-10 23:40:00,16.8,313.0,313.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_72,,,,,False,0.39999999999997726,Northwestbound,POINT (-78.628455 22.84104),False,False,True,False,north,,north,same,1.0,7.0
38957,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.857788,-78.648022,2025-03-10 23:45:00,16.7,312.7,313.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_73,,,,,False,0.30000000000001137,Northwestbound,POINT (-78.648022 22.857788),False,False,True,False,north,,north,same,1.0,7.0
38958,1,636016502,BOX ENDURANCE,9733820.0,D5GM5,22.875725,-78.668885,2025-03-10 23:50:00,16.9,312.5,313.0,0.0,1.0,70,8.9,8.9,154,18,22,5,US PHL,LR,ORBCOMM-T,27,172,300.0,False,70_636016502,75,70_636016502_74,,,,,False,0.19999999999998863,Northwestbound,POINT (-78.668885 22.875725),False,False,True,False,north,,north,same,1.0,7.0
39589,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.709081,-77.054325,2023-09-17 06:05:00,0.7,253.4,172.0,0.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,5400.0,True,5_636017206,15,5_636017206_0,,,,,False,,Northwestbound,POINT (-77.054325 21.709081),False,False,False,False,east,,,,1.0,15.0
39590,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.70887,-77.0554,2023-09-17 06:10:00,0.7,254.1,172.0,0.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,300.0,False,5_636017206,15,5_636017206_1,,,,,False,0.6999999999999886,Northwestbound,POINT (-77.0554 21.70887),False,False,False,False,east,,east,same,1.0,15.0
39591,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.708663,-77.056595,2023-09-17 06:15:00,0.7,254.9,172.0,0.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,300.0,False,5_636017206,15,5_636017206_2,,,,,False,0.8000000000000114,Northwestbound,POINT (-77.056595 21.708663),False,False,False,False,east,,east,same,1.0,15.0
39592,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.708358,-77.059158,2023-09-17 06:30:00,0.6,260.0,178.0,0.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,900.0,False,5_636017206,15,5_636017206_3,,,,,False,5.099999999999994,Northwestbound,POINT (-77.059158 21.708358),False,False,False,False,east,,east,same,1.0,15.0
39593,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.707443,-77.061039,2023-09-17 06:40:00,0.6,238.7,168.0,0.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,600.0,False,5_636017206,15,5_636017206_4,,,,,False,21.30000000000001,Northwestbound,POINT (-77.061039 21.707443),False,False,False,False,east,,east,same,1.0,15.0
39594,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.7071,-77.061946,2023-09-17 06:45:00,0.6,248.9,168.0,0.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,300.0,False,5_636017206,15,5_636017206_5,,,,,False,10.200000000000017,Northwestbound,POINT (-77.061946 21.7071),False,False,False,False,east,,east,same,1.0,15.0
39595,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.706908,-77.062692,2023-09-17 06:50:00,0.6,252.1,169.0,0.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,300.0,False,5_636017206,15,5_636017206_6,,,,,False,3.1999999999999886,Northwestbound,POINT (-77.062692 21.706908),False,False,False,False,east,,east,same,1.0,15.0
39596,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.706628,-77.063905,2023-09-17 06:55:00,0.6,255.2,173.0,0.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,300.0,False,5_636017206,15,5_636017206_7,,,,,False,3.0999999999999943,Northwestbound,POINT (-77.063905 21.706628),False,False,False,False,east,,east,same,1.0,15.0
39597,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.706477,-77.067707,2023-09-17 07:15:00,0.6,272.3,186.0,0.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,1200.0,False,5_636017206,15,5_636017206_8,,,,,False,17.100000000000023,Northwestbound,POINT (-77.067707 21.706477),False,False,False,False,east,,east,same,1.0,15.0
39598,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.706603,-77.068651,2023-09-17 07:20:00,0.5,275.0,190.0,0.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,300.0,False,5_636017206,15,5_636017206_9,,,,,False,2.6999999999999886,Northwestbound,POINT (-77.068651 21.706603),False,False,False,False,east,,east,same,1.0,15.0
39599,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.707763,-77.073477,2023-09-17 07:50:00,0.3,285.2,189.0,0.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,1800.0,False,5_636017206,15,5_636017206_10,,,,,False,10.199999999999989,Northwestbound,POINT (-77.073477 21.707763),False,False,False,False,east,,east,same,1.0,15.0
39600,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.708535,-77.076284,2023-09-17 08:15:00,0.3,283.1,188.0,0.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,1500.0,False,5_636017206,15,5_636017206_11,,,,,False,2.099999999999966,Northwestbound,POINT (-77.076284 21.708535),False,False,False,False,east,,east,same,1.0,15.0
39601,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.708956,-77.077317,2023-09-17 08:25:00,0.5,284.1,193.0,0.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,600.0,False,5_636017206,15,5_636017206_12,,,,,False,1.0,Northwestbound,POINT (-77.077317 21.708956),False,False,False,False,east,,east,same,1.0,15.0
39602,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.709185,-77.077959,2023-09-17 08:30:00,0.4,288.1,192.0,0.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,300.0,False,5_636017206,15,5_636017206_13,,,,,False,4.0,Northwestbound,POINT (-77.077959 21.709185),False,False,False,False,east,,east,same,1.0,15.0
39603,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.70965,-77.079169,2023-09-17 08:40:00,0.2,301.7,193.0,0.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,600.0,False,5_636017206,15,5_636017206_14,,,,,False,13.599999999999966,Northwestbound,POINT (-77.079169 21.70965),False,False,False,False,east,,east,same,1.0,15.0
39613,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.695022,-76.979127,2023-10-11 02:05:00,0.4,268.3,5.0,2.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,78600.0,True,28_636017206,8,28_636017206_0,,,,,False,,Northwestbound,POINT (-76.979127 21.695022),False,False,False,False,east,,,,1.0,9.0
39614,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.69496,-76.979895,2023-10-11 02:10:00,0.4,257.7,4.0,2.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,300.0,False,28_636017206,8,28_636017206_1,,,,,False,10.600000000000023,Northwestbound,POINT (-76.979895 21.69496),False,False,False,False,east,,east,same,1.0,9.0
39615,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.694877,-76.980296,2023-10-11 02:15:00,0.4,253.0,2.0,2.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,300.0,False,28_636017206,8,28_636017206_2,,,,,False,4.699999999999989,Northwestbound,POINT (-76.980296 21.694877),False,False,False,False,east,,east,same,1.0,9.0
39616,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.69406,-76.98256,2023-10-11 02:30:00,0.4,239.9,346.0,2.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,900.0,False,28_636017206,8,28_636017206_3,,,,,False,13.099999999999994,Northwestbound,POINT (-76.98256 21.69406),False,False,False,False,east,,east,same,1.0,9.0
39617,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.693955,-76.982789,2023-10-11 02:35:00,0.4,237.8,345.0,2.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,300.0,False,28_636017206,8,28_636017206_4,,,,,False,2.0999999999999943,Northwestbound,POINT (-76.982789 21.693955),False,False,False,False,east,,east,same,1.0,9.0
39618,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.693575,-76.983649,2023-10-11 02:40:00,0.3,240.0,344.0,2.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,300.0,False,28_636017206,8,28_636017206_5,,,,,False,2.1999999999999886,Northwestbound,POINT (-76.983649 21.693575),False,False,False,False,east,,east,same,1.0,9.0
39619,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.693346,-76.984202,2023-10-11 02:45:00,0.3,241.3,346.0,2.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,300.0,False,28_636017206,8,28_636017206_6,,,,,False,1.3000000000000114,Northwestbound,POINT (-76.984202 21.693346),False,False,False,False,east,,east,same,1.0,9.0
39620,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.693251,-76.98439,2023-10-11 02:50:00,0.2,241.1,346.0,2.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,300.0,False,28_636017206,8,28_636017206_7,,,,,False,0.20000000000001705,Northwestbound,POINT (-76.98439 21.693251),False,False,False,False,east,,east,same,1.0,9.0
39621,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.706106,-77.079304,2023-10-25 01:50:00,1.5,250.8,331.0,2.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,2100.0,True,84_636017206,15,84_636017206_0,,,,,False,,Northwestbound,POINT (-77.079304 21.706106),False,False,False,False,east,,,,1.0,13.0
39622,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.703456,-77.088949,2023-10-25 02:10:00,1.5,249.7,333.0,2.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,1200.0,False,84_636017206,15,84_636017206_1,,,,,False,1.1000000000000227,Northwestbound,POINT (-77.088949 21.703456),False,False,False,False,east,,east,same,1.0,13.0
39623,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.70215,-77.093375,2023-10-25 02:20:00,1.6,250.6,331.0,2.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,600.0,False,84_636017206,15,84_636017206_2,,,,,False,0.9000000000000057,Northwestbound,POINT (-77.093375 21.70215),False,False,False,False,east,,east,same,1.0,13.0
39624,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.699991,-77.101753,2023-10-25 02:40:00,1.5,249.7,333.0,2.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,1200.0,False,84_636017206,15,84_636017206_3,,,,,False,0.9000000000000057,Northwestbound,POINT (-77.101753 21.699991),False,False,False,False,east,,east,same,1.0,13.0
39625,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.699714,-77.10281,2023-10-25 02:45:00,1.4,253.9,330.0,2.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,300.0,False,84_636017206,15,84_636017206_4,,,,,False,4.200000000000017,Northwestbound,POINT (-77.10281 21.699714),False,False,False,False,east,,east,same,1.0,13.0
39626,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.699026,-77.105442,2023-10-25 02:50:00,1.5,255.5,335.0,2.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,300.0,False,84_636017206,15,84_636017206_5,,,,,False,1.5999999999999943,Northwestbound,POINT (-77.105442 21.699026),False,False,False,False,east,,east,same,1.0,13.0
39627,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.696584,-77.115573,2023-10-25 03:10:00,1.5,254.4,334.0,2.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,1200.0,False,84_636017206,15,84_636017206_6,,,,,False,1.0999999999999943,Northwestbound,POINT (-77.115573 21.696584),False,False,False,False,east,,east,same,1.0,13.0
39628,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.69636,-77.116587,2023-10-25 03:15:00,1.5,254.6,335.0,2.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,300.0,False,84_636017206,15,84_636017206_7,,,,,False,0.19999999999998863,Northwestbound,POINT (-77.116587 21.69636),False,False,False,False,east,,east,same,1.0,13.0
39629,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.695029,-77.122751,2023-10-25 03:25:00,1.6,253.9,332.0,2.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,600.0,False,84_636017206,15,84_636017206_8,,,,,False,0.6999999999999886,Northwestbound,POINT (-77.122751 21.695029),False,False,False,False,east,,east,same,1.0,13.0
39630,1,636017206,EUGENIA GAS,8813099.0,D5JU3,21.694856,-77.123507,2023-10-25 03:30:00,1.7,254.4,335.0,2.0,1.0,85,7.4,7.4,120,38,17,5,CU MOA,LR,ORBCOMM-T,22,158,300.0,False,84_636017206,15,84_636017206_9,,,,,False,0.5,Northwestbound,POINT (-77.123507 21.694856),False,False,False,False,east,,east,same,1.0,13.0
